city,date,pm2_5,pm10,o3,no2,so2,co
Warsaw,2022-05-18,11.493333333333334,14.254583333333334,57.63958333333334,18.885833333333334,27.089583333333334,370.0850000000001
Warsaw,2022-05-19,20.22333333333333,24.415833333333328,70.71166666666667,24.42375,27.62666666666667,379.5429166666667
Warsaw,2022-05-20,9.792499999999999,11.918333333333331,78.67041666666667,13.143749999999997,16.298750000000002,284.7620833333333
Warsaw,2022-05-21,6.725833333333331,8.242916666666666,60.63666666666666,10.178749999999999,7.610000000000003,267.02874999999995
Warsaw,2022-05-22,2.9391666666666674,3.414166666666666,75.72916666666667,4.030833333333334,3.6875000000000004,220.2983333333333
Warsaw,2022-05-23,11.97125,14.288333333333332,50.26458333333333,20.183333333333334,23.85375,340.04375
Warsaw,2022-05-24,6.835,8.237916666666667,71.13708333333334,9.0825,9.761666666666668,243.94083333333333
Warsaw,2022-05-25,11.505833333333335,13.136249999999999,37.87166666666666,16.568749999999998,15.904583333333328,304.1625000000001
Warsaw,2022-05-26,7.904166666666668,9.234166666666669,69.02208333333333,6.6816666666666675,6.730833333333334,230.7295833333333
Warsaw,2022-05-27,5.958749999999999,6.986250000000001,65.1475,7.673333333333335,6.90625,230.86874999999998
Warsaw,2022-05-28,1.8324999999999998,2.4025000000000003,72.06208333333335,4.223333333333334,4.20375,213.76166666666663
Warsaw,2022-05-29,15.739166666666668,18.127916666666668,45.70375000000001,15.795833333333334,24.257500000000004,390.59791666666666
Warsaw,2022-05-30,13.138750000000002,15.754999999999997,34.85333333333333,18.952916666666663,19.465833333333332,332.67375
Warsaw,2022-05-31,18.287083333333335,22.050833333333333,49.65625000000001,20.473333333333333,26.81416666666667,402.35124999999994
Warsaw,2022-06-01,12.12,13.797916666666667,66.72791666666667,15.5575,12.378333333333336,278.64125000000007
Warsaw,2022-06-02,12.803333333333333,14.977499999999997,51.29125,17.350833333333334,14.998333333333335,308.8208333333334
Warsaw,2022-06-03,21.541666666666668,26.265416666666667,42.69875,29.63833333333334,45.080833333333324,453.0458333333333
Warsaw,2022-06-04,9.287500000000001,10.773333333333333,72.67291666666667,9.791666666666666,8.885,230.9391666666667
Warsaw,2022-06-05,6.755,8.316666666666666,71.18250000000002,10.070000000000002,11.10458333333333,232.05041666666662
Warsaw,2022-06-06,7.5683333333333325,9.030833333333335,69.00708333333334,10.932083333333331,10.585,231.21708333333333
Warsaw,2022-06-07,18.049583333333334,20.395,39.69875,31.835416666666664,27.02291666666667,365.0783333333333
Warsaw,2022-06-08,19.27958333333333,21.769166666666667,36.163333333333334,22.172916666666666,19.67916666666667,392.33708333333334
Warsaw,2022-06-09,16.1,19.25041666666667,27.91708333333334,20.738333333333333,18.462083333333332,342.54750000000007
Warsaw,2022-06-10,7.731666666666668,8.74708333333333,46.17583333333332,8.659166666666668,7.361250000000001,230.24291666666673
Warsaw,2022-06-11,7.080000000000002,8.155833333333334,66.98833333333333,7.934583333333333,7.734583333333333,220.23
Warsaw,2022-06-12,13.752083333333333,17.102916666666665,40.15625000000001,18.167083333333334,17.0975,318.5570833333333
Warsaw,2022-06-13,12.365416666666667,13.887916666666664,50.057500000000005,12.045833333333333,9.818749999999998,253.81624999999997
Warsaw,2022-06-14,2.922916666666667,3.9845833333333336,66.16166666666668,5.176666666666667,4.362083333333334,187.61666666666665
Warsaw,2022-06-15,6.0075,7.8495833333333325,50.18416666666667,11.49,11.127083333333331,243.24583333333325
Warsaw,2022-06-16,13.997500000000002,17.007499999999997,40.63375,23.105833333333333,19.494999999999997,338.4445833333333
Warsaw,2022-06-17,5.8304166666666655,7.350416666666665,62.026250000000005,9.931666666666667,8.938749999999997,214.52750000000006
Warsaw,2022-06-18,8.215833333333332,10.222916666666666,63.35166666666667,9.107083333333334,7.464166666666666,210.42500000000004
Warsaw,2022-06-19,11.15041666666667,13.726666666666672,105.41000000000001,4.574583333333335,5.315000000000001,195.12541666666667
Warsaw,2022-06-20,8.172916666666667,9.776666666666666,71.43625000000002,11.597500000000002,11.741666666666669,219.46416666666667
Warsaw,2022-06-21,2.2449999999999997,2.6837500000000003,60.79791666666666,4.670000000000001,3.6441666666666657,181.98166666666665
Warsaw,2022-06-22,6.922083333333333,8.957916666666668,53.83666666666667,10.102500000000001,10.084166666666667,223.21833333333333
Warsaw,2022-06-23,14.239583333333329,18.200833333333332,38.955833333333324,22.042500000000004,25.094583333333333,350.7541666666666
Warsaw,2022-06-24,8.434166666666666,10.853333333333332,47.83375,10.865833333333333,10.665416666666667,234.27625
Warsaw,2022-06-25,7.173750000000001,8.665416666666667,55.10125,12.151666666666669,13.55625,229.89583333333337
Warsaw,2022-06-26,5.9725,7.052916666666666,75.54958333333333,6.805416666666666,7.416250000000002,188.24249999999995
Warsaw,2022-06-27,5.6795833333333325,7.033333333333334,67.24916666666667,7.527083333333334,8.183333333333335,191.92708333333334
Warsaw,2022-06-28,8.648750000000001,10.023333333333332,62.375,11.522916666666669,10.272083333333333,224.7491666666666
Warsaw,2022-06-29,12.280416666666667,13.811666666666667,67.44291666666668,15.68625,16.08416666666667,264.3875
Warsaw,2022-06-30,8.944583333333332,10.647083333333335,50.59458333333334,11.845833333333333,11.398333333333333,244.2195833333333
Warsaw,2022-07-01,4.624999999999999,5.453333333333333,63.37416666666669,7.05375,5.64875,196.72541666666663
Warsaw,2022-07-02,4.802916666666666,5.220416666666667,58.04,8.20125,4.718750000000001,204.44500000000002
Warsaw,2022-07-03,6.055,7.522916666666668,70.60416666666666,11.807916666666666,10.4575,207.64375000000004
Warsaw,2022-07-04,8.4175,10.376666666666667,64.34083333333332,16.642916666666668,11.504583333333334,241.7170833333333
Warsaw,2022-07-05,9.003333333333332,10.205416666666666,58.695000000000014,15.679166666666665,11.027916666666664,234.41500000000005
Warsaw,2022-07-06,3.422083333333333,4.041250000000001,62.65875,7.020833333333333,5.514166666666667,183.23458333333335
Warsaw,2022-07-07,4.573333333333333,6.135833333333333,47.355416666666656,13.399999999999999,8.126666666666667,212.1620833333333
Warsaw,2022-07-08,5.50875,6.974583333333332,38.765,11.2975,7.232500000000002,205.7658333333333
Warsaw,2022-07-09,1.8525000000000007,2.645416666666667,53.048333333333325,5.245,3.22875,167.5891666666666
Warsaw,2022-07-10,1.9570833333333326,2.51875,46.4775,4.3620833333333335,2.9879166666666666,167.45041666666668
Warsaw,2022-07-11,2.134583333333333,2.7233333333333345,40.53166666666667,6.225833333333334,4.143750000000001,176.62875
Warsaw,2022-07-12,2.097916666666667,2.5254166666666666,46.2825,4.390833333333334,2.725,166.26791666666662
Warsaw,2022-07-13,4.7625,5.814166666666668,78.05249999999998,3.9099999999999997,2.702083333333333,159.1733333333333
Warsaw,2022-07-14,5.948333333333333,7.7437499999999995,63.59374999999999,9.360416666666667,6.100833333333333,193.10999999999999
Warsaw,2022-07-15,2.7158333333333338,3.854999999999999,51.845833333333324,7.262083333333333,4.658333333333333,185.18250000000003
Warsaw,2022-07-16,2.68875,3.6679166666666663,53.34624999999999,6.452499999999998,3.6837499999999994,179.89624999999998
Warsaw,2022-07-17,2.8608333333333333,3.6174999999999997,49.27791666666667,6.36,4.38375,182.19250000000002
Warsaw,2022-07-18,3.8475,5.565416666666667,43.29541666666666,10.59875,6.013749999999999,204.30499999999998
Warsaw,2022-07-19,8.21375,10.805833333333334,61.32416666666668,13.332499999999998,9.138333333333334,225.6525
Warsaw,2022-07-20,14.953333333333333,19.046666666666667,15.946666666666667,23.36,9.973333333333334,292.62000000000006
Warsaw,2022-07-21,,,,,,
Warsaw,2022-07-22,8.711904761904762,11.052857142857144,82.71333333333334,11.856190476190475,8.665714285714285,255.4247619047619
Warsaw,2022-07-23,8.995000000000001,10.737916666666665,68.7525,15.100416666666666,11.978749999999998,293.0366666666667
Warsaw,2022-07-24,3.2737499999999993,3.904583333333333,65.68458333333332,4.84625,3.225833333333332,203.60999999999999
Warsaw,2022-07-25,7.724166666666666,9.848333333333334,49.95583333333334,18.227083333333333,14.907499999999999,281.3529166666667
Warsaw,2022-07-26,7.36625,8.610833333333332,63.867500000000014,10.457916666666668,6.215416666666666,226.9745833333333
Warsaw,2022-07-27,2.9162500000000002,4.494166666666666,59.469166666666666,7.069583333333334,5.179583333333333,192.34458333333336
Warsaw,2022-07-28,4.569166666666667,7.1000000000000005,47.82458333333333,12.264166666666666,9.206249999999999,224.81875
Warsaw,2022-07-29,4.187083333333333,5.639583333333334,43.44458333333333,9.310833333333333,6.167083333333335,198.8108333333333
Warsaw,2022-07-30,3.0733333333333337,3.4824999999999995,53.67374999999999,4.926666666666667,3.2687500000000007,175.02958333333325
Warsaw,2022-07-31,2.945,3.2254166666666664,41.365833333333335,4.94375,3.397916666666667,174.88916666666663
Warsaw,2022-08-01,8.944166666666668,10.761250000000002,53.66125,12.673333333333334,12.628333333333336,249.50541666666663
Warsaw,2022-08-02,22.814583333333335,27.32875,34.56791666666667,22.594583333333333,36.627083333333324,417.1616666666667
Warsaw,2022-08-03,40.922083333333326,47.03583333333335,31.77083333333333,40.37041666666667,44.52541666666667,581.2045833333333
Warsaw,2022-08-04,12.055,14.483750000000002,69.54,12.793333333333337,11.675833333333335,245.61083333333332
Warsaw,2022-08-05,10.98375,13.121666666666668,62.970416666666665,16.16541666666667,14.358749999999999,265.5683333333334
Warsaw,2022-08-06,6.621666666666666,7.824999999999999,49.219166666666666,10.005,7.633333333333334,223.00958333333327
Warsaw,2022-08-07,11.01625,13.410416666666668,40.267916666666665,15.61,26.782083333333333,326.4141666666666
Warsaw,2022-08-08,10.979166666666664,14.27458333333333,32.4125,19.531249999999996,22.28791666666667,305.8320833333334
Warsaw,2022-08-09,7.03875,9.086250000000001,47.2175,14.226666666666667,14.474166666666667,237.75291666666666
Warsaw,2022-08-10,8.455416666666666,10.520833333333334,40.89375,15.115000000000002,15.22541666666667,248.46375
Warsaw,2022-08-11,8.179166666666667,10.26375,37.05083333333334,14.095416666666667,13.470833333333337,246.5154166666667
Warsaw,2022-08-12,5.3379166666666675,6.3737499999999985,48.19083333333334,9.852083333333331,8.16125,213.41499999999994
Warsaw,2022-08-13,10.379583333333334,11.616666666666667,63.18083333333333,9.269583333333332,7.964583333333334,218.76875000000007
Warsaw,2022-08-14,5.890416666666666,6.637083333333333,47.519583333333344,6.567916666666666,5.748750000000001,212.57999999999996
Warsaw,2022-08-15,4.781249999999999,5.672083333333333,30.361666666666675,7.909999999999999,6.707083333333332,220.64541666666665
Warsaw,2022-08-16,12.676666666666664,14.441666666666668,24.26625,16.530000000000005,16.761666666666667,288.79541666666665
Warsaw,2022-08-17,16.887083333333333,20.029583333333335,25.08708333333333,16.232916666666668,24.490416666666665,372.17125000000004
Warsaw,2022-08-18,14.176250000000003,18.017083333333332,39.44833333333333,14.314999999999998,18.319583333333338,331.2120833333333
Warsaw,2022-08-19,7.2145833333333345,8.7575,59.55916666666667,7.1504166666666675,6.437916666666665,219.53458333333333
Warsaw,2022-08-20,5.754166666666667,7.081666666666666,57.10208333333333,5.852500000000002,5.267083333333335,199.64666666666665
Warsaw,2022-08-21,4.302916666666667,5.517916666666667,43.86166666666666,8.295416666666666,7.792916666666667,216.61249999999995
Warsaw,2022-08-22,5.589583333333334,7.107500000000001,32.86083333333334,11.165833333333332,10.197083333333332,246.44500000000002
Warsaw,2022-08-23,22.7175,51.025000000000006,33.651666666666664,17.11083333333333,15.64625,278.36375000000004
Warsaw,2022-08-24,32.69041666666666,66.925,19.820833333333336,24.311666666666664,22.922499999999996,349.7795833333333
Warsaw,2022-08-25,15.327916666666667,22.2075,49.30875,11.685,11.84375,252.70291666666662
Warsaw,2022-08-26,10.512499999999998,14.225000000000001,52.97666666666667,13.165833333333333,14.846666666666664,278.29375000000005
Warsaw,2022-08-27,13.978333333333332,16.824583333333333,45.45749999999999,19.132083333333334,19.421250000000004,307.1520833333333
Warsaw,2022-08-28,18.362083333333334,22.135833333333334,62.961666666666666,11.51625,11.334999999999999,260.0745833333333
Warsaw,2022-08-29,8.659583333333332,9.93625,56.23666666666667,7.512083333333336,5.449583333333334,220.43749999999997
Warsaw,2022-08-30,2.914583333333334,3.9670833333333335,46.92416666666667,7.106666666666666,5.5370833333333325,196.93291666666664
Warsaw,2022-08-31,3.1812500000000004,4.274166666666667,38.70583333333333,9.932500000000001,9.779583333333335,214.7341666666667
Warsaw,2022-09-01,5.735833333333333,7.356249999999999,34.593333333333334,14.082916666666668,16.207500000000003,256.18125000000003
Warsaw,2022-09-02,8.6275,11.784583333333332,33.89583333333333,17.9,22.311666666666667,304.8575
Warsaw,2022-09-03,7.932916666666666,11.04166666666667,35.65833333333333,16.477500000000003,18.583750000000002,290.39458333333334
Warsaw,2022-09-04,9.468750000000002,12.190833333333332,41.25333333333334,11.961666666666668,14.588749999999997,284.4820833333334
Warsaw,2022-09-05,5.946249999999999,8.04125,51.14000000000001,13.244583333333331,17.557916666666667,258.75416666666666
Warsaw,2022-09-06,5.866250000000001,8.19375,50.25333333333333,13.005416666666669,16.113333333333333,256.4591666666667
Warsaw,2022-09-07,6.493750000000001,8.744166666666667,55.089166666666664,13.411250000000003,16.115,260.63124999999997
Warsaw,2022-09-08,4.279583333333334,5.585000000000001,66.92083333333332,7.323333333333333,7.890000000000001,208.68583333333336
Warsaw,2022-09-09,6.724166666666666,7.971666666666665,48.63749999999999,11.037083333333335,10.372083333333332,228.98999999999992
Warsaw,2022-09-10,6.1000000000000005,7.55,27.104583333333334,10.64875,10.803749999999999,226.00125
Warsaw,2022-09-11,6.135416666666664,6.829583333333333,41.03708333333332,9.35875,7.745833333333333,214.17875
Warsaw,2022-09-12,17.8825,20.419166666666666,41.737500000000004,18.89166666666667,25.215,377.80375
Warsaw,2022-09-13,42.46916666666667,48.0525,23.39125,27.221666666666664,53.45583333333334,605.1958333333333
Warsaw,2022-09-14,12.5525,15.32,41.34916666666667,16.688333333333336,16.940833333333334,303.7441666666667
Warsaw,2022-09-15,8.618333333333334,13.086666666666666,43.169999999999995,15.013749999999996,13.089166666666669,263.2058333333334
Warsaw,2022-09-16,3.4512500000000004,5.348333333333333,58.202916666666674,8.036249999999999,6.8691666666666675,205.48666666666668
Warsaw,2022-09-17,3.7579166666666666,5.013333333333333,43.67541666666667,9.910833333333334,7.133333333333333,218.28291666666667
Warsaw,2022-09-18,3.0258333333333325,4.120416666666666,34.97291666666667,8.3325,5.52375,206.66958333333332
Warsaw,2022-09-19,3.8120833333333333,5.074166666666668,36.56749999999999,10.520416666666668,7.5304166666666665,219.8116666666666
Warsaw,2022-09-20,4.517500000000001,6.1499999999999995,24.322916666666668,11.981666666666667,9.809166666666666,228.15625
Warsaw,2022-09-21,4.150416666666667,5.471666666666668,19.625,12.630416666666667,10.071666666666667,226.90541666666664
Warsaw,2022-09-22,7.978333333333334,9.867916666666668,14.14625,15.569166666666666,15.3775,269.11499999999995
Warsaw,2022-09-23,11.942083333333336,15.1475,23.593333333333334,18.967083333333335,19.999166666666667,332.60416666666663
Warsaw,2022-09-24,30.13625,36.525000000000006,21.036250000000003,28.163750000000004,42.75666666666666,542.4716666666666
Warsaw,2022-09-25,21.64625,26.73958333333333,19.783749999999998,21.842083333333335,22.066666666666663,385.3829166666667
Warsaw,2022-09-26,34.22208333333334,39.13958333333333,27.500416666666666,20.966250000000002,26.274583333333336,423.49125
Warsaw,2022-09-27,14.498333333333335,16.58,27.0425,14.900416666666665,13.128750000000002,287.19499999999994
Warsaw,2022-09-28,7.282083333333335,8.410000000000002,29.831666666666663,14.596666666666664,11.105833333333335,256.04166666666663
Warsaw,2022-09-29,30.553749999999997,34.49166666666667,18.714583333333337,20.24875,31.871250000000003,526.4083333333333
Warsaw,2022-09-30,63.80458333333334,72.50875,4.127083333333334,28.76125,44.9625,827.9279166666665
Warsaw,2022-10-01,58.78916666666666,64.92625,12.702499999999999,22.42333333333333,42.08624999999999,743.3695833333333
Warsaw,2022-10-02,4.692916666666667,5.5625,36.86625,9.239166666666668,6.861666666666667,227.52999999999997
Warsaw,2022-10-03,2.6558333333333337,3.4133333333333336,47.1325,6.505000000000002,5.8620833333333335,204.23541666666662
Warsaw,2022-10-04,5.2633333333333345,6.8187500000000005,41.716249999999995,9.508750000000001,9.188749999999999,226.62666666666664
Warsaw,2022-10-05,10.123333333333333,13.628750000000004,34.824999999999996,16.54,14.33458333333333,267.16708333333344
Warsaw,2022-10-06,12.425416666666669,15.164166666666667,53.84499999999999,12.893750000000002,12.782916666666667,257.57125
Warsaw,2022-10-07,20.497916666666672,25.047083333333337,31.548750000000002,18.977500000000003,22.942916666666665,362.78249999999997
Warsaw,2022-10-08,18.900833333333335,21.691666666666666,40.84458333333333,12.587916666666665,10.088750000000003,261.1879166666666
Warsaw,2022-10-09,16.728333333333335,21.04791666666667,27.81125,13.355000000000002,22.724166666666665,355.61999999999995
Warsaw,2022-10-10,19.96625,25.08333333333334,26.359583333333333,15.89125,34.16374999999999,375.3708333333332
Warsaw,2022-10-11,12.226249999999999,15.52375,29.688333333333336,17.653750000000002,16.71666666666667,292.8958333333333
Warsaw,2022-10-12,43.55125,56.120416666666664,13.105416666666668,24.84,66.68208333333332,656.585
Warsaw,2022-10-13,41.719166666666666,52.43833333333333,23.38875,26.207083333333333,64.97874999999999,581.4829166666667
Warsaw,2022-10-14,16.42375,20.53625,16.995416666666667,20.755416666666665,19.97041666666667,332.39500000000004
Warsaw,2022-10-15,13.939166666666663,16.059583333333336,37.52166666666667,12.452083333333334,10.536666666666665,280.93708333333336
Warsaw,2022-10-16,11.789583333333331,13.756666666666666,44.76291666666666,12.51625,11.227916666666667,247.69750000000002
Warsaw,2022-10-17,27.285000000000007,31.420833333333334,36.504583333333336,17.078333333333337,21.71666666666667,342.27
Warsaw,2022-10-18,15.749999999999998,18.342916666666664,39.52958333333333,17.00708333333333,15.865000000000002,284.4129166666667
Warsaw,2022-10-19,4.656666666666667,5.837083333333335,38.07833333333333,9.592916666666666,8.503749999999998,228.9920833333333
Warsaw,2022-10-20,52.814166666666665,61.731249999999996,21.330416666666665,34.70875,105.66916666666667,803.7287499999999
Warsaw,2022-10-21,10.422083333333331,13.657083333333334,35.14958333333333,19.792916666666667,15.29875,286.9170833333333
Warsaw,2022-10-22,13.234166666666669,15.012083333333335,20.65625,17.963333333333328,12.889166666666668,298.04375000000005
Warsaw,2022-10-23,16.41125,18.926666666666666,14.87166666666667,13.290833333333337,17.895416666666666,383.29749999999996
Warsaw,2022-10-24,22.924999999999997,26.331666666666663,9.045416666666666,20.882083333333334,20.360416666666662,396.7875000000001
Warsaw,2022-10-25,10.126666666666667,12.26375,15.693750000000001,18.021250000000006,15.153750000000002,308.6129166666666
Warsaw,2022-10-26,28.64916666666667,34.52958333333334,8.872916666666665,18.228749999999998,35.57541666666667,520.98625
Warsaw,2022-10-27,46.36541666666667,54.48125000000001,5.117083333333334,22.65541666666667,36.90541666666667,578.2829166666667
Warsaw,2022-10-28,32.647916666666674,36.21958333333334,19.542083333333334,20.863333333333333,19.287499999999998,393.45
Warsaw,2022-10-29,12.600000000000001,20.71083333333333,33.311249999999994,11.742500000000001,8.722499999999998,264.665
Warsaw,2022-10-30,32.4468,38.396800000000006,16.5772,16.396399999999996,28.859599999999997,494.8052
Warsaw,2022-10-31,56.858749999999986,66.31541666666666,1.8195833333333333,19.88458333333333,34.90749999999999,647.96125
Warsaw,2022-11-01,122.88208333333331,151.32291666666669,1.8999999999999997,27.447083333333335,76.155,1002.8874999999999
Warsaw,2022-11-02,31.065833333333334,38.73583333333332,9.595833333333333,21.905833333333334,22.72458333333333,392.4766666666667
Warsaw,2022-11-03,43.24333333333333,52.231666666666676,15.029166666666667,27.15333333333334,77.33458333333334,625.2370833333333
Warsaw,2022-11-04,11.195416666666668,13.859166666666667,39.937083333333334,14.339583333333335,12.332083333333332,268.4791666666667
Warsaw,2022-11-05,14.863749999999996,16.94,18.93458333333334,16.049166666666668,17.706666666666667,332.5066666666667
Warsaw,2022-11-06,38.35416666666666,48.094166666666666,12.988333333333332,29.11,72.5725,581.065
Warsaw,2022-11-07,15.028333333333334,19.050833333333333,17.3875,22.120833333333334,18.342916666666664,334.48125
Warsaw,2022-11-08,22.370416666666667,27.169583333333332,22.15041666666667,24.055000000000003,21.67458333333333,376.62208333333325
Warsaw,2022-11-09,19.54625,23.59875,27.929166666666664,23.5475,18.759999999999998,353.2562500000001
Warsaw,2022-11-10,17.285833333333333,20.53166666666667,9.571666666666667,21.81375,18.359166666666667,352.5625
Warsaw,2022-11-11,11.605833333333335,15.35583333333333,15.090833333333336,20.378749999999997,15.661249999999995,299.99083333333334
Warsaw,2022-11-12,16.143333333333334,20.19125,13.522083333333333,21.662916666666664,19.34958333333333,333.78625
Warsaw,2022-11-13,45.861250000000005,53.11833333333334,9.187083333333332,26.47541666666666,49.21833333333333,655.3341666666665
Warsaw,2022-11-14,20.45,25.61666666666666,20.505833333333335,27.039583333333326,27.497500000000002,387.0525
Warsaw,2022-11-15,91.03541666666668,102.19916666666666,8.145416666666668,33.7725,125.63708333333335,957.9658333333332
Warsaw,2022-11-16,11.985000000000001,13.767916666666665,21.275833333333335,15.194583333333334,14.269583333333335,284.83
Warsaw,2022-11-17,13.844166666666666,17.098333333333333,21.906250000000004,19.667499999999997,30.990416666666665,352.00499999999994
Warsaw,2022-11-18,15.287500000000001,18.783333333333328,17.617083333333337,23.886666666666667,32.25625000000001,362.01833333333326
Warsaw,2022-11-19,11.615416666666668,14.237499999999999,26.654166666666665,24.386666666666674,32.10208333333333,340.60083333333336
Warsaw,2022-11-20,16.467083333333335,20.460416666666664,20.43458333333334,24.768333333333334,32.52458333333333,366.19166666666666
Warsaw,2022-11-21,33.26708333333334,39.197083333333325,4.8670833333333325,30.267083333333332,40.3225,503.4604166666666
Warsaw,2022-11-22,22.282499999999995,27.27,3.915000000000001,24.44,28.719583333333336,416.39833333333326
Warsaw,2022-11-23,13.492499999999998,16.324583333333333,24.783749999999998,18.070833333333336,18.859166666666667,326.69374999999997
Warsaw,2022-11-24,17.67916666666667,20.168333333333333,21.857916666666664,23.530833333333334,38.122083333333336,392.19874999999996
Warsaw,2022-11-25,66.74916666666665,74.18541666666665,0.2841666666666667,31.502083333333328,83.68666666666668,901.4995833333336
