Row,MAE,MAE_norm,MSE,MSE_norm,RMSE,RMSE_norm,R-squared,R-squared_norm,MAPE,MAPE_norm,MAD,MAD_norm
PM2_5,3.98548991569889,0.227559997171049,25.9530562668534,0.0890945483152629,5.09441422215091,0.298487099076766,0.435901191745588,0.494391357196114,30.0033022500365,8.44626537696035,2.55140994792693,0.208609923927123
PM10,4.46724380540691,0.216216132753295,33.4039220605423,0.0786378072055154,5.7796126220139,0.280424334189306,0.48198953288745,0.543143848309223,28.8531462197583,7.68543436634058,3.17636248448392,0.125772777632144
