Row,MAE,MAE_norm,MSE,MSE_norm,RMSE,RMSE_norm,R-squared,R-squared_norm,MAPE,MAPE_norm,MAD,MAD_norm
PM2_5,2.06798042165967,0.23024869412768,6.30644863758652,0.0982480765530588,2.51126435039932,0.313445492156226,-0.721551047713612,-0.272465366249626,46.107958455402,13.9117699008374,2.06798042165967,0.23024869412768
PM10,2.56644215403604,0.237956532276832,8.66564441851704,0.0891903707741383,2.94374666344049,0.298647569509846,-0.793478162843768,-0.327636626749896,42.3260563577657,12.4079687911223,2.56644215403604,0.237956532276832
