Row,MAE,MAE_norm,MSE,MSE_norm,RMSE,RMSE_norm,R-squared,R-squared_norm,MAPE,MAPE_norm,MAD,MAD_norm
PM2_5,6.19125873041286,1.26118553026211,72.1899262398929,2.61320943679804,8.49646551454738,1.61654243272425,-1.26238546785958,-2.0559640939762,55.6613802803979,67.245592763302,5.34041182143244,0.882847507386008
PM10,7.18088430989367,1.08203422694005,102.13274694449,2.02200547239088,10.1060747545469,1.42197238805502,-1.24095251586527,-1.84012440627349,53.1879532716333,48.8153940267321,6.20715163706816,0.700914752689994
