Row,MAE,MAE_norm,MSE,MSE_norm,RMSE,RMSE_norm,R-squared,R-squared_norm,MAPE,MAPE_norm,MAD,MAD_norm
PM2_5,7.92282116234116,0.87595176567731,101.519117909745,1.58725547118257,10.075669601061,1.25986327479714,-2.18154331264588,-0.856183304559255,68.5545532608929,37.2520337933405,4.60156891484184,0.432590716717399
PM10,9.35339233783832,0.74158683730639,138.804658122746,1.13285035712068,11.7815388690419,1.06435443209519,-2.04559171411543,-0.591210306720727,67.0266316390726,28.0261740777408,5.94387904766019,0.436530049359103
